DEBUG 2020-07-17 10:34:56,396 [43   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:52:38,602 [11   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:52:43,607 [65   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:52:48,625 [11   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:52:53,635 [13   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:52:58,650 [65   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:03,668 [65   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:08,683 [65   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:13,700 [65   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:18,712 [11   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:23,728 [13   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:45,884 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2020-07-17 16:53:45,967 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2020-07-17 16:53:45,985 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Capinfo.Web.Host.Startup.CapinfoWebHostModule, Capinfo.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,987 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Capinfo.CapinfoWebCoreModule, Capinfo.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,987 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Capinfo.CapinfoApplicationModule, Capinfo.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,987 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Capinfo.CapinfoCoreModule, Capinfo.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,987 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,988 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,988 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,988 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,989 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Capinfo.EntityFrameworkCore.CapinfoEntityFrameworkModule, Capinfo.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,989 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,989 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,989 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,990 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,990 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,990 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=5.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:45,993 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2020-07-17 16:53:46,085 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-07-17 16:53:46,085 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-07-17 16:53:46,085 [1    ] o.Configuration.LanguageManagementConfig - Converted Capinfo (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-07-17 16:53:46,085 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-07-17 16:53:46,485 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: Capinfo.EntityFrameworkCore.CapinfoDbContext, Capinfo.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-07-17 16:53:47,478 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2020-07-17 16:53:47,592 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2020-07-17 16:53:47,634 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2020-07-17 16:53:47,654 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Capinfo
DEBUG 2020-07-17 16:53:47,695 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2020-07-17 16:53:47,936 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Castle.Proxies.BackgroundJobManagerProxy
DEBUG 2020-07-17 16:53:48,096 [1    ] rization.Users.UserTokenExpirationWorker - Start background worker: Abp.Authorization.Users.UserTokenExpirationWorker
DEBUG 2020-07-17 16:53:48,151 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 15 classes define auto mapping attributes
DEBUG 2020-07-17 16:53:48,151 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2020-07-17 16:53:48,156 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.Users.Dto.CreateUserDto
DEBUG 2020-07-17 16:53:48,156 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.Users.Dto.UserDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.Sessions.Dto.TenantLoginInfoDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.Sessions.Dto.UserLoginInfoDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.Roles.Dto.PermissionDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.MultiTenancy.Dto.CreateTenantDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.MultiTenancy.Dto.TenantDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.His.AuthorityDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.His.AuthorityTreeDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.His.MoudleGroupDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.His.CreateUpdatePatientDto
DEBUG 2020-07-17 16:53:48,157 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.His.CreateUpdateQuestionDto
DEBUG 2020-07-17 16:53:48,158 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.His.PatientDto
DEBUG 2020-07-17 16:53:48,158 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Capinfo.His.QuestionDto
DEBUG 2020-07-17 16:53:50,625 [1    ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:50,702 [1    ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:50,904 [1    ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:50,996 [1    ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
INFO  2020-07-17 16:53:51,676 [1    ] taProtection.KeyManagement.XmlKeyManager - User profile is available. Using 'C:\Users\吴海龙\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
INFO  2020-07-17 16:53:51,830 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2020-07-17 16:53:52,004 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.Web.Host.Controllers.HomeController.Index (Capinfo.Web.Host)'
DEBUG 2020-07-17 16:53:53,768 [15   ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
INFO  2020-07-17 16:53:56,715 [4    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Index() on controller Capinfo.Web.Host.Controllers.HomeController (Capinfo.Web.Host).
INFO  2020-07-17 16:53:58,035 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 OPTIONS http://capinfo.devops.com:21021/api/services/app/Authority/GetMainMenu  
INFO  2020-07-17 16:53:58,056 [5    ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 16:53:58,104 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/Authority/GetMainMenu  
INFO  2020-07-17 16:53:58,115 [13   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 16:53:58,118 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 73.599ms 204 
INFO  2020-07-17 16:53:58,347 [4    ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.Web.Host.Controllers.HomeController.Index (Capinfo.Web.Host) - Validation state: Valid
INFO  2020-07-17 16:53:58,353 [4    ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.Web.Host.Controllers.HomeController.Index (Capinfo.Web.Host), returned result Microsoft.AspNetCore.Mvc.RedirectResult in 0.4582ms.
INFO  2020-07-17 16:53:58,470 [13   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
DEBUG 2020-07-17 16:53:58,578 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Abp.Configuration.Setting, Id:4
INFO  2020-07-17 16:53:58,618 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application)'
INFO  2020-07-17 16:53:58,633 [11   ] vc.Infrastructure.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2020-07-17 16:53:58,644 [11   ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.Web.Host.Controllers.HomeController.Index (Capinfo.Web.Host) in 1920.7226ms
INFO  2020-07-17 16:53:58,647 [11   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.Web.Host.Controllers.HomeController.Index (Capinfo.Web.Host)'
INFO  2020-07-17 16:53:58,654 [14   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetMainMenu", controller = "Authority"}. Executing controller action with signature System.Threading.Tasks.Task`1[System.Collections.Generic.List`1[Capinfo.His.AuthorityTreeDto]] GetMainMenu(System.String) on controller Capinfo.His.AuthorityAppService (Capinfo.Application).
INFO  2020-07-17 16:53:58,670 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2020-07-17 16:53:58,673 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 6847.9561ms 302 
INFO  2020-07-17 16:53:58,923 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 253.1853ms 200 text/html;charset=utf-8
DEBUG 2020-07-17 16:53:59,270 [4    ] HttpRequestEntityChangeSetReasonProvider - Unable to get URL from HttpRequest, fallback to null
DEBUG 2020-07-17 16:53:59,312 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:9
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:10
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:15
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:25
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:26
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:29
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:30
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:31
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:32
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:33
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:34
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:35
DEBUG 2020-07-17 16:53:59,313 [14   ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.Authority, Id:36
INFO  2020-07-17 16:53:59,436 [14   ] c.Infrastructure.ControllerActionInvoker - Executing action method Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application) - Validation state: Valid
INFO  2020-07-17 16:53:59,440 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 OPTIONS http://capinfo.devops.com:21021/swagger/v1/swagger.json  
INFO  2020-07-17 16:53:59,443 [10   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 16:53:59,450 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 11.209900000000001ms 204 
INFO  2020-07-17 16:53:59,461 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/swagger/v1/swagger.json  
INFO  2020-07-17 16:53:59,464 [10   ] pNetCore.Cors.Infrastructure.CorsService - CORS policy execution successful.
INFO  2020-07-17 16:53:59,476 [10   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2020-07-17 16:53:59,645 [9    ] c.Infrastructure.ControllerActionInvoker - Executed action method Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 204.9701ms.
DEBUG 2020-07-17 16:53:59,650 [9    ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.MoudleGroup, Id:1000
DEBUG 2020-07-17 16:53:59,650 [9    ] Abp.EntityHistory.EntityHistoryHelper    - Skipping Entity Change Creation for Capinfo.Authorization.Authoritys.MoudleGroup, Id:1001
INFO  2020-07-17 16:53:59,673 [5    ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-07-17 16:53:59,701 [5    ] c.Infrastructure.ControllerActionInvoker - Executed action Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application) in 1043.9397000000001ms
INFO  2020-07-17 16:53:59,705 [5    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Capinfo.His.AuthorityAppService.GetMainMenu (Capinfo.Application)'
INFO  2020-07-17 16:53:59,711 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 1604.2038ms 200 application/json; charset=utf-8
INFO  2020-07-17 16:53:59,764 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 303.6703ms 200 application/json;charset=utf-8
INFO  2020-07-17 16:54:04,245 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://capinfo.devops.com:21021/api/services/app/Authority/GetTree  
